season,yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,casual,cnt
2,1,4,0,0,0,0,0.36,0.76,0.2537,8,67
2,1,4,1,0,0,0,0.36,0.76,0.1642,13,62
2,1,4,2,0,0,0,0.36,0.76,0.1642,20,81
2,1,4,3,0,0,0,0.34,0.81,0.1343,4,25
2,1,4,4,0,0,0,0.34,0.81,0.0896,3,12
2,1,4,5,0,0,0,0.34,0.81,0.0896,8,18
2,1,4,6,0,0,0,0.36,0.76,0.1343,9,97
2,1,4,7,0,0,0,0.36,0.71,0.1343,29,84
2,1,4,8,0,0,0,0.36,0.76,0.0896,37,125
2,1,4,9,0,0,0,0.36,0.81,0.1343,102,275
2,1,4,10,0,0,0,0.4,0.71,0.1045,132,360
2,1,4,11,0,0,0,0.4,0.71,0.194,180,451
2,1,4,12,0,0,0,0.42,0.67,0.2239,187,445
2,1,4,13,0,0,0,0.44,0.62,0.194,190,464
2,1,4,14,0,0,0,0.48,0.55,0.2239,283,561
2,1,4,15,0,0,0,0.5,0.55,0.2537,295,573
2,1,4,16,0,0,0,0.52,0.52,0.2537,236,511
2,1,4,17,0,0,0,0.52,0.55,0.2836,232,555
2,1,4,18,0,0,0,0.52,0.52,0.2985,153,432
2,1,4,19,0,0,0,0.52,0.55,0.2239,110,346
2,1,4,20,0,0,0,0.5,0.59,0.2239,66,232
2,1,4,21,0,0,0,0.5,0.59,0.1642,33,134
2,1,4,22,0,0,0,0.5,0.63,0.1045,7,68
2,1,4,23,0,0,0,0.46,0.72,0,10,63
2,1,4,0,0,1,1,0.44,0.82,0.1045,6,17
2,1,4,1,0,1,1,0.42,0.88,0.0896,0,5
2,1,4,2,0,1,1,0.44,0.94,0.1343,2,5
2,1,4,4,0,1,1,0.4,0.76,0.4925,2,4
2,1,4,5,0,1,1,0.4,0.76,0.4925,2,24
2,1,4,6,0,1,1,0.36,0.71,0.4627,6,110
2,1,4,7,0,1,1,0.34,0.66,0.3881,12,306
2,1,4,8,0,1,1,0.36,0.57,0.3284,36,589
2,1,4,9,0,1,1,0.38,0.54,0.3582,52,317
2,1,4,10,0,1,1,0.4,0.5,0.5224,85,204
2,1,4,11,0,1,1,0.42,0.47,0.4478,81,209
2,1,4,12,0,1,1,0.44,0.44,0.4478,100,281
2,1,4,13,0,1,1,0.46,0.36,0.2985,97,281
2,1,4,14,0,1,1,0.46,0.31,0.4179,127,268
2,1,4,15,0,1,1,0.48,0.33,0.4179,132,324
2,1,4,16,0,1,1,0.5,0.34,0.3284,104,395
2,1,4,17,0,1,1,0.5,0.29,0.2836,128,729
2,1,4,18,0,1,1,0.5,0.27,0.2537,75,618
2,1,4,19,0,1,1,0.5,0.27,0.2537,66,494
2,1,4,20,0,1,1,0.46,0.31,0.1642,48,329
2,1,4,21,0,1,1,0.46,0.28,0.1343,24,238
2,1,4,22,0,1,1,0.42,0.44,0.194,17,123
2,1,4,23,0,1,1,0.44,0.35,0.1642,6,66
2,1,4,0,0,2,1,0.4,0.43,0.1343,1,33
2,1,4,1,0,2,1,0.38,0.46,0.2239,0,11
2,1,4,2,0,2,1,0.36,0.53,0.1642,0,5
2,1,4,3,0,2,1,0.38,0.46,0,0,3
2,1,4,4,0,2,1,0.32,0.66,0.0896,0,1
2,1,4,5,0,2,1,0.32,0.66,0.0896,2,27
2,1,4,6,0,2,1,0.3,0.61,0.0896,2,100
2,1,4,7,0,2,1,0.32,0.66,0.0896,14,341
2,1,4,8,0,2,1,0.34,0.57,0,27,604
2,1,4,9,0,2,1,0.42,0.38,0.0896,54,408
2,1,4,10,0,2,1,0.44,0.33,0,77,219
2,1,4,11,0,2,1,0.48,0.23,0,91,258
2,1,4,12,0,2,1,0.52,0.25,0,101,331
2,1,4,13,0,2,1,0.56,0.19,0.2537,120,345
2,1,4,14,0,2,1,0.56,0.21,0.2239,120,311
2,1,4,15,0,2,1,0.6,0.2,0.194,109,316
2,1,4,16,0,2,1,0.62,0.21,0.1642,145,485
2,1,4,17,0,2,1,0.62,0.17,0.194,123,757
2,1,4,18,0,2,1,0.6,0.26,0.1642,139,800
2,1,4,19,0,2,1,0.56,0.26,0.1045,98,558
2,1,4,20,0,2,1,0.56,0.24,0.1343,54,379
2,1,4,21,0,2,1,0.54,0.45,0,33,243
2,1,4,22,0,2,1,0.5,0.51,0,25,158
2,1,4,23,0,2,1,0.5,0.59,0,13,79
2,1,4,0,0,3,1,0.48,0.48,0,18,41
2,1,4,1,0,3,1,0.46,0.59,0,0,11
2,1,4,2,0,3,1,0.46,0.51,0,0,5
2,1,4,3,0,3,1,0.44,0.58,0.0896,0,3
2,1,4,4,0,3,1,0.42,0.67,0.0896,0,1
2,1,4,5,0,3,1,0.42,0.67,0.0896,0,27
2,1,4,6,0,3,1,0.42,0.58,0,6,126
2,1,4,7,0,3,1,0.44,0.62,0,12,366
2,1,4,8,0,3,1,0.44,0.72,0.1045,31,684
2,1,4,9,0,3,1,0.48,0.55,0.1343,47,363
2,1,4,10,0,3,1,0.54,0.45,0.1343,68,167
2,1,4,11,0,3,1,0.6,0.43,0.3582,61,213
2,1,4,12,0,3,1,0.6,0.46,0.4179,73,283
2,1,4,13,0,3,1,0.6,0.46,0.2537,70,251
2,1,4,14,0,3,1,0.62,0.46,0.194,82,258
2,1,4,15,0,3,1,0.64,0.44,0.2836,86,268
2,1,4,16,0,3,1,0.64,0.44,0.2836,86,390
2,1,4,17,0,3,1,0.66,0.41,0.2985,99,744
2,1,4,18,0,3,1,0.66,0.41,0.2537,113,759
2,1,4,19,0,3,1,0.66,0.39,0.2239,75,494
2,1,4,20,0,3,1,0.64,0.27,0.2239,39,372
2,1,4,21,0,3,1,0.6,0.23,0.3284,43,298
2,1,4,22,0,3,1,0.56,0.22,0.1642,30,181
2,1,4,23,0,3,1,0.52,0.23,0.4179,19,131
2,1,4,0,0,4,1,0.52,0.23,0.4179,12,45
2,1,4,1,0,4,1,0.48,0.27,0.3284,4,13
2,1,4,2,0,4,1,0.46,0.33,0.4478,7,18
2,1,4,3,0,4,1,0.42,0.41,0.2985,0,5
2,1,4,4,0,4,1,0.38,0.43,0.2836,0,1
2,1,4,5,0,4,1,0.38,0.43,0.2836,1,29
2,1,4,6,0,4,1,0.36,0.46,0.3284,8,126
2,1,4,7,0,4,1,0.34,0.49,0.194,15,354
2,1,4,8,0,4,1,0.36,0.46,0.2239,28,638
2,1,4,9,0,4,1,0.4,0.37,0.2537,61,351
2,1,4,10,0,4,1,0.42,0.35,0.2836,88,246
2,1,4,11,0,4,1,0.42,0.38,0.2239,109,268
2,1,4,12,0,4,1,0.44,0.33,0,66,276
2,1,4,13,0,4,1,0.46,0.31,0,89,291
2,1,4,14,0,4,1,0.46,0.33,0.1642,143,287
2,1,4,15,0,4,1,0.5,0.31,0.1045,98,269
2,1,4,16,0,4,1,0.5,0.31,0.194,84,402
2,1,4,17,0,4,1,0.5,0.31,0.1642,145,822
2,1,4,18,0,4,1,0.5,0.31,0.1045,80,698
2,1,4,19,0,4,1,0.48,0.31,0.2537,64,487
2,1,4,20,0,4,1,0.44,0.41,0.194,33,312
2,1,4,21,0,4,1,0.42,0.47,0.194,25,234
2,1,4,22,0,4,1,0.4,0.47,0.194,20,149
2,1,4,23,0,4,1,0.4,0.5,0.1343,12,136
2,1,4,0,0,5,1,0.4,0.43,0,12,61
2,1,4,1,0,5,1,0.36,0.62,0.1343,10,38
2,1,4,2,0,5,1,0.36,0.5,0.3881,6,11
2,1,4,3,0,5,1,0.34,0.53,0.3284,3,8
2,1,4,4,0,5,1,0.34,0.49,0.2537,2,5
2,1,4,5,0,5,1,0.32,0.53,0.3284,0,23
2,1,4,6,0,5,1,0.3,0.49,0.3881,0,80
2,1,4,7,0,5,1,0.3,0.49,0.2836,15,246
2,1,4,8,0,5,1,0.3,0.49,0.3284,19,508
2,1,4,9,0,5,1,0.34,0.42,0.3284,58,376
2,1,4,10,0,5,1,0.36,0.4,0.3284,81,238
2,1,4,11,0,5,1,0.4,0.37,0.2985,112,291
2,1,4,12,0,5,1,0.42,0.35,0.2985,113,337
2,1,4,13,0,5,1,0.44,0.33,0.3284,173,411
2,1,4,14,0,5,1,0.48,0.29,0.3881,240,490
2,1,4,15,0,5,1,0.5,0.27,0.2836,218,537
2,1,4,16,0,5,1,0.5,0.22,0.4179,184,536
2,1,4,17,0,5,1,0.52,0.23,0.4179,172,655
2,1,4,18,0,5,1,0.5,0.22,0.4627,104,484
2,1,4,19,0,5,1,0.48,0.23,0.2985,115,412
2,1,4,20,0,5,1,0.46,0.24,0.2836,61,252
2,1,4,21,0,5,1,0.44,0.26,0.1343,54,190
2,1,4,22,0,5,1,0.4,0.35,0.2239,34,158
2,1,4,23,0,5,1,0.42,0.3,0.2836,21,113
2,1,4,0,0,6,0,0.42,0.26,0.2985,9,94
2,1,4,1,0,6,0,0.4,0.28,0.2537,9,69
2,1,4,2,0,6,0,0.36,0.29,0.3582,11,36
2,1,4,3,0,6,0,0.36,0.32,0.2537,7,28
2,1,4,4,0,6,0,0.32,0.36,0.1642,3,7
2,1,4,5,0,6,0,0.32,0.33,0.1642,0,2
2,1,4,6,0,6,0,0.32,0.36,0.194,1,19
2,1,4,7,0,6,0,0.32,0.33,0.2836,14,54
2,1,4,8,0,6,0,0.34,0.34,0.2537,29,123
2,1,4,9,0,6,0,0.4,0.3,0.2537,103,276
2,1,4,10,0,6,0,0.42,0.28,0.2537,187,363
2,1,4,11,0,6,0,0.44,0.24,0.2985,251,495
2,1,4,12,0,6,0,0.46,0.23,0.3881,320,590
2,1,4,13,0,6,0,0.5,0.22,0.194,355,643
2,1,4,14,0,6,0,0.5,0.22,0.2985,326,578
2,1,4,15,0,6,0,0.52,0.19,0.4179,321,626
2,1,4,16,0,6,0,0.54,0.19,0.3881,354,615
2,1,4,17,0,6,0,0.54,0.19,0.4179,299,567
2,1,4,18,0,6,0,0.54,0.18,0.2985,227,517
2,1,4,19,0,6,0,0.54,0.16,0.3284,170,413
2,1,4,20,0,6,0,0.5,0.2,0.2239,73,208
2,1,4,21,0,6,0,0.5,0.2,0.194,75,234
2,1,4,22,0,6,0,0.48,0.2,0.194,76,182
2,1,4,23,0,6,0,0.46,0.23,0.2239,32,118
2,1,4,0,0,0,0,0.44,0.24,0.2239,21,85
2,1,4,1,0,0,0,0.44,0.24,0.2239,14,64
2,1,4,2,0,0,0,0.44,0.24,0.2239,7,32
2,1,4,3,0,0,0,0.42,0.26,0.1343,8,26
2,1,4,4,0,0,0,0.4,0.4,0,0,7
2,1,4,5,0,0,0,0.38,0.46,0,4,12
2,1,4,6,0,0,0,0.36,0.37,0,7,28
2,1,4,7,0,0,0,0.38,0.27,0.1642,12,37
2,1,4,8,0,0,0,0.4,0.3,0.194,19,84
2,1,4,9,0,0,0,0.44,0.26,0.2239,71,179
2,1,4,10,0,0,0,0.5,0.25,0.2239,113,299
2,1,4,11,0,0,0,0.5,0.25,0.2836,195,404
2,1,4,12,0,0,0,0.54,0.24,0.2537,198,457
2,1,4,13,0,0,0,0.58,0.23,0.1642,229,483
2,1,4,14,0,0,0,0.6,0.18,0.4478,254,503
2,1,4,15,0,0,0,0.62,0.17,0.3582,260,486
2,1,4,16,0,0,0,0.64,0.19,0.3284,232,476
2,1,4,17,0,0,0,0.62,0.22,0.2985,185,411
2,1,4,18,0,0,0,0.62,0.25,0.3284,151,310
2,1,4,19,0,0,0,0.6,0.23,0.3881,89,276
2,1,4,20,0,0,0,0.56,0.28,0.4179,65,211
2,1,4,21,0,0,0,0.52,0.34,0.2239,53,130
2,1,4,22,0,0,0,0.5,0.36,0.2239,33,118
2,1,4,23,0,0,0,0.5,0.39,0.2537,10,51
2,1,4,0,0,1,1,0.48,0.39,0.2836,8,37
2,1,4,1,0,1,1,0.46,0.41,0.1343,4,16
2,1,4,2,0,1,1,0.46,0.31,0.194,2,6
2,1,4,3,0,1,1,0.44,0.3,0.1642,0,3
2,1,4,4,0,1,1,0.44,0.24,0.194,2,5
2,1,4,5,0,1,1,0.44,0.24,0.194,2,32
2,1,4,6,0,1,1,0.42,0.26,0.2239,3,111
2,1,4,7,0,1,1,0.42,0.28,0.194,11,331
2,1,4,8,0,1,1,0.44,0.3,0.194,22,617
2,1,4,9,0,1,1,0.46,0.31,0.3582,50,286
2,1,4,10,0,1,1,0.5,0.27,0.4925,65,178
2,1,4,11,0,1,1,0.52,0.27,0.4179,96,223
2,1,4,12,0,1,1,0.54,0.28,0.7164,94,280
2,1,4,13,0,1,1,0.54,0.28,0.5821,108,281
2,1,4,14,0,1,1,0.56,0.28,0.5522,66,218
2,1,4,15,0,1,1,0.58,0.28,0.5522,82,255
2,1,4,16,0,1,1,0.56,0.3,0.4179,81,391
2,1,4,17,0,1,1,0.54,0.32,0.4179,67,632
2,1,4,18,0,1,1,0.54,0.34,0.2985,60,646
2,1,4,19,0,1,1,0.52,0.34,0.3582,35,421
2,1,4,20,0,1,1,0.5,0.36,0.4478,21,276
2,1,4,21,0,1,1,0.48,0.41,0.4179,14,165
2,1,4,22,0,1,1,0.46,0.41,0.4925,6,108
2,1,4,23,0,1,1,0.44,0.44,0.2985,6,67
2,1,4,0,0,2,1,0.44,0.47,0.2836,3,26
2,1,4,1,0,2,1,0.42,0.5,0.2239,0,9
2,1,4,2,0,2,1,0.36,0.71,0.1343,0,2
2,1,4,3,0,2,1,0.36,0.71,0.1343,0,2
2,1,4,4,0,2,1,0.34,0.71,0.1343,0,2
2,1,4,5,0,2,1,0.34,0.71,0.1343,0,24
2,1,4,6,0,2,1,0.34,0.71,0.1045,3,103
2,1,4,7,0,2,1,0.34,0.71,0.1045,16,384
2,1,4,8,0,2,1,0.38,0.62,0.1343,22,692
2,1,4,9,0,2,1,0.42,0.67,0.194,16,319
2,1,4,10,0,2,1,0.46,0.47,0.1642,49,181
2,1,4,11,0,2,1,0.5,0.36,0,78,239
2,1,4,12,0,2,1,0.54,0.22,0.2836,75,259
2,1,4,13,0,2,1,0.52,0.23,0.1642,81,283
2,1,4,14,0,2,1,0.54,0.24,0.194,75,224
2,1,4,15,0,2,1,0.56,0.21,0.2985,46,203
2,1,4,16,0,2,1,0.58,0.21,0.2537,66,362
2,1,4,17,0,2,1,0.56,0.21,0.5224,88,744
2,1,4,18,0,2,1,0.54,0.22,0.4179,78,704
2,1,4,19,0,2,1,0.52,0.2,0.3582,51,479
2,1,4,20,0,2,1,0.46,0.28,0.3881,34,282
2,1,4,21,0,2,1,0.44,0.3,0.4478,15,206
2,1,4,22,0,2,1,0.4,0.37,0.4925,9,127
2,1,4,23,0,2,1,0.36,0.4,0.4179,14,62
2,1,4,0,0,3,1,0.34,0.36,0.4179,8,30
2,1,4,1,0,3,1,0.34,0.39,0.2836,3,12
2,1,4,2,0,3,1,0.32,0.45,0.2836,0,2
2,1,4,3,0,3,1,0.3,0.49,0.2239,0,2
2,1,4,5,0,3,1,0.28,0.56,0.194,1,27
2,1,4,6,0,3,1,0.28,0.56,0.1045,3,106
2,1,4,7,0,3,1,0.28,0.52,0.1343,18,321
2,1,4,8,0,3,1,0.3,0.49,0.2239,14,595
2,1,4,9,0,3,1,0.32,0.49,0.2985,20,302
2,1,4,10,0,3,1,0.34,0.49,0.3284,26,153
2,1,4,11,0,3,1,0.38,0.43,0.3284,38,180
2,1,4,12,0,3,1,0.36,0.46,0.3881,35,182
2,1,4,13,0,3,1,0.4,0.4,0.3582,16,163
2,1,4,14,0,3,1,0.36,0.57,0.194,34,135
2,1,4,15,0,3,1,0.38,0.46,0.2239,50,202
2,1,4,16,0,3,1,0.44,0.33,0.2985,51,307
2,1,4,17,0,3,1,0.42,0.35,0.3881,52,579
2,1,4,18,0,3,1,0.4,0.43,0.4179,39,585
2,1,4,19,0,3,1,0.4,0.4,0.3582,28,384
2,1,4,20,0,3,1,0.36,0.46,0.3284,22,235
2,1,4,21,0,3,1,0.34,0.57,0.3881,11,165
2,1,4,22,0,3,1,0.34,0.57,0.3284,4,134
2,1,4,23,0,3,1,0.34,0.57,0.2985,9,61
2,1,4,0,0,4,1,0.32,0.66,0.2836,1,23
2,1,4,1,0,4,1,0.32,0.66,0.2239,2,9
2,1,4,2,0,4,1,0.32,0.61,0.2836,0,4
2,1,4,3,0,4,1,0.32,0.61,0.2537,2,5
2,1,4,4,0,4,1,0.3,0.61,0.2239,0,1
2,1,4,5,0,4,1,0.3,0.61,0.2239,0,21
2,1,4,6,0,4,1,0.3,0.65,0.2537,2,96
2,1,4,7,0,4,1,0.3,0.65,0.3284,12,306
2,1,4,8,0,4,1,0.32,0.66,0.3284,20,624
2,1,4,9,0,4,1,0.36,0.57,0.3582,16,287
2,1,4,10,0,4,1,0.4,0.5,0.2985,38,141
2,1,4,11,0,4,1,0.42,0.47,0.2985,50,224
2,1,4,12,0,4,1,0.46,0.41,0.4478,60,259
2,1,4,13,0,4,1,0.48,0.36,0.4478,55,203
2,1,4,14,0,4,1,0.5,0.31,0.3284,74,224
2,1,4,15,0,4,1,0.48,0.31,0.2537,42,211
2,1,4,16,0,4,1,0.48,0.31,0.2836,54,353
2,1,4,17,0,4,1,0.5,0.27,0.3881,60,656
2,1,4,18,0,4,1,0.5,0.27,0.3881,63,610
2,1,4,19,0,4,1,0.46,0.31,0.2985,50,433
2,1,4,20,0,4,1,0.44,0.33,0.2537,26,280
2,1,4,21,0,4,1,0.42,0.35,0.1343,13,187
2,1,4,22,0,4,1,0.42,0.35,0.194,15,158
2,1,4,23,0,4,1,0.42,0.35,0.194,8,94
2,1,4,0,0,5,1,0.4,0.37,0.2537,14,55
2,1,4,1,0,5,1,0.36,0.46,0.194,2,30
2,1,4,2,0,5,1,0.34,0.49,0.194,6,11
2,1,4,3,0,5,1,0.34,0.61,0.1642,3,11
2,1,4,4,0,5,1,0.34,0.53,0.1343,1,5
2,1,4,5,0,5,1,0.34,0.53,0.1642,2,21
2,1,4,6,0,5,1,0.32,0.57,0.1642,0,84
2,1,4,7,0,5,1,0.34,0.61,0.2239,13,296
2,1,4,8,0,5,1,0.38,0.46,0.1642,24,563
2,1,4,9,0,5,1,0.42,0.41,0.1642,36,330
2,1,4,10,0,5,1,0.44,0.38,0.194,59,192
2,1,4,11,0,5,1,0.46,0.36,0.1343,75,233
2,1,4,12,0,5,1,0.5,0.31,0,104,322
2,1,4,13,0,5,1,0.52,0.27,0.2836,112,358
2,1,4,14,0,5,1,0.52,0.27,0,125,348
2,1,4,15,0,5,1,0.54,0.28,0.2537,115,352
2,1,4,16,0,5,1,0.56,0.26,0.2537,113,463
2,1,4,17,0,5,1,0.56,0.24,0.1642,117,738
2,1,4,18,0,5,1,0.54,0.26,0.1343,107,671
2,1,4,19,0,5,1,0.54,0.24,0.1642,75,427
2,1,4,20,0,5,1,0.5,0.29,0.1343,44,286
2,1,4,21,0,5,1,0.5,0.36,0,36,189
2,1,4,22,0,5,1,0.44,0.62,0.1045,34,215
2,1,4,23,0,5,1,0.42,0.62,0.0896,35,198
2,1,4,0,0,6,0,0.4,0.58,0.1343,11,96
2,1,4,1,0,6,0,0.4,0.58,0.1343,10,70
2,1,4,2,0,6,0,0.38,0.66,0.1343,3,56
2,1,4,3,0,6,0,0.36,0.66,0.0896,6,32
2,1,4,4,0,6,0,0.36,0.71,0.1045,5,14
2,1,4,5,0,6,0,0.36,0.66,0.1045,2,7
2,1,4,6,0,6,0,0.34,0.76,0.1642,2,21
2,1,4,7,0,6,0,0.36,0.71,0.1045,8,64
2,1,4,8,0,6,0,0.36,0.71,0.1343,24,160
2,1,4,9,0,6,0,0.42,0.54,0.1343,59,265
2,1,4,10,0,6,0,0.46,0.51,0.1642,139,406
2,1,4,11,0,6,0,0.52,0.45,0.194,207,564
2,1,4,12,0,6,0,0.58,0.35,0.2537,274,678
2,1,4,13,0,6,0,0.62,0.33,0.2985,308,678
2,1,4,14,0,6,0,0.64,0.27,0.4478,288,660
2,1,4,15,0,6,0,0.64,0.27,0.3582,311,658
2,1,4,16,0,6,0,0.64,0.27,0.3582,253,582
2,1,4,17,0,6,0,0.62,0.33,0.2537,251,560
2,1,4,18,0,6,0,0.62,0.35,0.2239,197,481
2,1,4,19,0,6,0,0.6,0.4,0.1642,163,459
2,1,4,20,0,6,0,0.56,0.46,0.1343,112,321
2,1,4,21,0,6,0,0.56,0.43,0.1343,53,220
2,1,4,22,0,6,0,0.54,0.52,0.1642,64,212
2,1,4,23,0,6,0,0.54,0.56,0.194,45,196
2,1,4,0,0,0,0,0.54,0.56,0.194,30,124
2,1,4,1,0,0,0,0.54,0.56,0.1642,17,106
2,1,4,2,0,0,0,0.54,0.56,0.1045,20,74
2,1,4,3,0,0,0,0.52,0.59,0.1343,18,45
2,1,4,4,0,0,0,0.54,0.52,0,2,12
2,1,4,5,0,0,0,0.5,0.68,0.1642,4,10
2,1,4,6,0,0,0,0.5,0.63,0.1343,5,16
2,1,4,7,0,0,0,0.5,0.63,0.1045,16,46
2,1,4,8,0,0,0,0.52,0.59,0,33,97
2,1,4,9,0,0,0,0.54,0.56,0.2239,97,251
2,1,4,10,0,0,0,0.58,0.53,0.2239,186,421
2,1,4,11,0,0,0,0.62,0.46,0.2985,227,528
2,1,4,12,0,0,0,0.64,0.44,0.2836,275,635
2,1,4,13,0,0,0,0.66,0.44,0.2836,298,681
2,1,4,14,0,0,0,0.7,0.39,0.2836,282,628
2,1,4,15,0,0,0,0.7,0.39,0.3881,266,617
2,1,4,16,0,0,0,0.72,0.39,0.3582,286,616
2,1,4,17,0,0,0,0.7,0.42,0.3284,262,623
2,1,4,18,0,0,0,0.7,0.42,0.2537,184,479
2,1,4,19,0,0,0,0.7,0.42,0.2537,114,379
2,1,4,20,0,0,0,0.64,0.5,0.2239,86,291
2,1,4,21,0,0,0,0.62,0.57,0.2537,76,229
2,1,4,22,0,0,0,0.68,0.44,0.3582,37,134
2,1,4,23,0,0,0,0.66,0.5,0.3881,25,90
2,1,4,0,1,1,0,0.64,0.53,0.3284,15,41
2,1,4,1,1,1,0,0.62,0.61,0.3582,7,28
2,1,4,2,1,1,0,0.6,0.64,0.2537,5,14
2,1,4,3,1,1,0,0.58,0.68,0.194,3,8
2,1,4,4,1,1,0,0.54,0.77,0.2239,0,6
2,1,4,5,1,1,0,0.54,0.77,0.2239,4,38
2,1,4,6,1,1,0,0.52,0.83,0.1642,10,133
2,1,4,7,1,1,0,0.52,0.83,0.1343,20,387
2,1,4,8,1,1,0,0.56,0.83,0.1642,48,597
2,1,4,9,1,1,0,0.62,0.69,0.2239,59,297
2,1,4,10,1,1,0,0.62,0.69,0.2537,75,224
2,1,4,11,1,1,0,0.64,0.65,0.2537,115,251
2,1,4,12,1,1,0,0.68,0.57,0.2537,75,271
2,1,4,13,1,1,0,0.74,0.45,0.2985,79,263
2,1,4,14,1,1,0,0.76,0.45,0.3284,105,288
2,1,4,15,1,1,0,0.8,0.33,0.4478,81,275
2,1,4,16,1,1,0,0.8,0.33,0.4627,92,358
2,1,4,17,1,1,0,0.8,0.33,0.3881,111,712
2,1,4,18,1,1,0,0.8,0.31,0.3881,87,676
2,1,4,19,1,1,0,0.76,0.35,0.3881,61,522
2,1,4,20,1,1,0,0.74,0.37,0.2985,48,375
2,1,4,21,1,1,0,0.68,0.51,0.2537,39,271
2,1,4,22,1,1,0,0.68,0.51,0.2537,35,214
2,1,4,23,1,1,0,0.7,0.45,0.2985,24,121
2,1,4,0,0,2,1,0.66,0.54,0.194,10,43
2,1,4,1,0,2,1,0.64,0.57,0.1642,6,11
2,1,4,2,0,2,1,0.56,0.83,0.1045,1,4
2,1,4,3,0,2,1,0.56,0.83,0.0896,0,6
2,1,4,4,0,2,1,0.66,0.44,0.2239,3,9
2,1,4,5,0,2,1,0.6,0.53,0.2537,1,30
2,1,4,6,0,2,1,0.6,0.46,0.2537,8,144
2,1,4,7,0,2,1,0.6,0.43,0.2537,18,461
2,1,4,8,0,2,1,0.6,0.43,0.2239,42,673
2,1,4,9,0,2,1,0.6,0.38,0.4925,71,400
2,1,4,10,0,2,1,0.6,0.38,0.4179,52,217
2,1,4,11,0,2,1,0.6,0.33,0.4179,65,239
2,1,4,12,0,2,1,0.6,0.33,0.3582,65,244
2,1,4,13,0,2,1,0.62,0.29,0.2537,52,239
2,1,4,14,0,2,1,0.64,0.27,0.2836,59,257
2,1,4,15,0,2,1,0.66,0.24,0.3284,91,308
2,1,4,16,0,2,1,0.68,0.22,0.3582,50,370
2,1,4,17,0,2,1,0.64,0.25,0.2985,108,781
2,1,4,18,0,2,1,0.64,0.25,0.2836,105,775
2,1,4,19,0,2,1,0.6,0.26,0.2537,73,537
2,1,4,20,0,2,1,0.6,0.23,0.2836,44,402
2,1,4,21,0,2,1,0.56,0.26,0.2985,37,297
2,1,4,22,0,2,1,0.54,0.3,0.2537,18,162
2,1,4,23,0,2,1,0.54,0.32,0.2239,10,82
2,1,4,0,0,3,1,0.54,0.32,0.1642,3,38
2,1,4,1,0,3,1,0.52,0.34,0.194,1,14
2,1,4,2,0,3,1,0.5,0.42,0.194,1,9
2,1,4,3,0,3,1,0.5,0.42,0.2239,0,6
2,1,4,4,0,3,1,0.5,0.42,0.2836,0,7
2,1,4,5,0,3,1,0.5,0.39,0.2836,0,34
2,1,4,6,0,3,1,0.5,0.39,0.2836,6,134
2,1,4,7,0,3,1,0.5,0.39,0.194,10,418
2,1,4,8,0,3,1,0.5,0.39,0.194,25,576
2,1,4,9,0,3,1,0.48,0.44,0.2985,20,265
2,1,4,10,0,3,1,0.48,0.47,0.2239,31,147
2,1,4,11,0,3,1,0.46,0.47,0.2537,14,119
2,1,4,12,0,3,1,0.46,0.51,0.1045,15,110
2,1,4,13,0,3,1,0.46,0.59,0,13,64
2,1,4,14,0,3,1,0.44,0.72,0.1045,8,51
2,1,4,15,0,3,1,0.42,0.77,0.194,10,98
2,1,4,16,0,3,1,0.42,0.77,0.2239,36,235
2,1,4,17,0,3,1,0.42,0.77,0.194,46,488
2,1,4,18,0,3,1,0.42,0.77,0,27,505
2,1,4,19,0,3,1,0.42,0.77,0.1343,26,368
2,1,4,20,0,3,1,0.42,0.77,0.1045,8,260
2,1,4,21,0,3,1,0.42,0.82,0.0896,24,189
2,1,4,22,0,3,1,0.42,0.77,0.0896,9,162
2,1,4,23,0,3,1,0.42,0.77,0,14,70
2,1,4,0,0,4,1,0.42,0.77,0,5,25
2,1,4,1,0,4,1,0.42,0.77,0.1045,2,13
2,1,4,2,0,4,1,0.42,0.77,0,2,6
2,1,4,3,0,4,1,0.42,0.77,0,1,4
2,1,4,4,0,4,1,0.42,0.71,0,0,4
2,1,4,5,0,4,1,0.4,0.82,0,0,30
2,1,4,6,0,4,1,0.4,0.82,0.1045,4,120
2,1,4,7,0,4,1,0.4,0.82,0.1343,15,406
2,1,4,8,0,4,1,0.42,0.82,0.1045,26,677
2,1,4,9,0,4,1,0.46,0.72,0,31,301
2,1,4,10,0,4,1,0.48,0.63,0.0896,46,189
2,1,4,11,0,4,1,0.52,0.48,0,46,229
2,1,4,12,0,4,1,0.54,0.49,0,51,264
2,1,4,13,0,4,1,0.56,0.46,0,52,238
2,1,4,14,0,4,1,0.58,0.43,0,54,237
2,1,4,15,0,4,1,0.6,0.43,0,66,262
2,1,4,16,0,4,1,0.62,0.41,0.1045,63,387
2,1,4,17,0,4,1,0.6,0.43,0.0896,85,748
2,1,4,18,0,4,1,0.6,0.43,0.0896,99,776
2,1,4,19,0,4,1,0.58,0.46,0.1343,70,586
2,1,4,20,0,4,1,0.56,0.49,0.2239,52,404
2,1,4,21,0,4,1,0.52,0.55,0.1045,27,267
2,1,4,22,0,4,1,0.52,0.59,0.194,29,248
2,1,4,23,0,4,1,0.5,0.63,0.1045,20,144
2,1,4,0,0,5,1,0.48,0.67,0.1045,5,64
